...1,KODE,NAMA FASKES,JUMLAH PESERTA KB BARU,1 BULANAN,3 BULANAN KOMBINASI,3 BULANAN PROGESTIN,KOMBINASI,PROGESTIN,KONDOM,1 BATANG,2 BATANG,IUD,VASEKTOMI,TUBEKTOMI,BULAN,KABUPATEN,KECAMATAN,TAHUN
3580,7604018,PUSKESMAS PAMBUSUANG,12,0,0,2,0,0,5,0,4,1,0,0,APRIL,POLEWALI MANDAR,BALANIPA,2024
3595,760600203,Poskesdes Tritunggal,1,0,0,0,0,0,0,0,1,0,0,0,APRIL,MAMUJU TENGAH,PANGALE,2024
3597,760600106,Pustu Kuo,2,0,0,0,0,0,0,0,2,0,0,0,APRIL,MAMUJU TENGAH,PANGALE,2024
3600,760600205,Poskesdes Lamba- lamba,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,MAMUJU TENGAH,PANGALE,2024
3601,760600204,Pustu Kombiling,3,0,0,2,1,0,0,0,0,0,0,0,APRIL,MAMUJU TENGAH,PANGALE,2024
3606,760600504,PUSTU SULOBAJA,6,0,0,1,0,1,2,0,2,0,0,0,APRIL,MAMUJU TENGAH,TOBADAK,2024
3610,760600501,PUSTU TOBADAK,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,MAMUJU TENGAH,TOBADAK,2024
3612,760600502,PUSTU POLONGAAN,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,MAMUJU TENGAH,TOBADAK,2024
3617,760600505,PUSTU BAMBADARU,2,0,0,0,0,0,0,0,2,0,0,0,APRIL,MAMUJU TENGAH,TOBADAK,2024
3622,760600603,PUSTU RAWA MAKMUR,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,MAMUJU TENGAH,TOBADAK,2024
3630,7606010,Puskesmas lara,4,0,0,0,0,0,0,0,4,0,0,0,APRIL,MAMUJU TENGAH,KAROSSA,2024
3643,760601002,pustu salubiro,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,MAMUJU TENGAH,KAROSSA,2024
3649,760101404,Polindes Tabalia,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,PASANGKAYU,DAPURANG,2024
3673,7601011,UPT PUSKESMAS BARAS 2,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,PASANGKAYU,BARAS,2024
3676,760101103,Pustu Towoni,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,PASANGKAYU,BARAS,2024
3691,760300608,PUSTU TABONE,0,0,0,0,0,0,0,0,0,0,0,0,MEI,MAMASA,SUMARORONG,2024
3701,7604021,PUSKESMAS TUTALLU,5,0,2,1,1,1,0,0,0,0,0,0,MEI,POLEWALI MANDAR,ALLU,2024
3703,760402103,POSKESDES PAO - PAO,0,0,0,0,0,0,0,0,0,0,0,0,MEI,POLEWALI MANDAR,ALLU,2024
3711,760402208,POSKESDES TUBBI,0,0,0,0,0,0,0,0,0,0,0,0,MEI,POLEWALI MANDAR,TUTAR,2024
3712,760402201,POSKESDES RATTE,15,0,0,2,13,0,0,0,0,0,0,0,MEI,POLEWALI MANDAR,TUTAR,2024
3719,760402203,PUSTU BESOANGIN UTARA,9,0,0,5,2,0,0,0,2,0,0,0,MEI,POLEWALI MANDAR,TUTAR,2024
3741,7602009,PUSKESMAS BAMBU,2,0,0,1,0,0,0,0,0,0,0,1,MEI,MAMUJU,MAMUJU,2024
3751,760301004,Pustu Kalama,0,0,0,0,0,0,0,0,0,0,0,0,MEI,MAMASA,TABANG,2024
3761,760500604,Poskesdes Waigamo,1,0,0,1,0,0,0,0,0,0,0,0,MEI,MAJENE,TAMMERODO SENDANA,2024
3778,760300202,POSKESDES UHAILANU,0,0,0,0,0,0,0,0,0,0,0,0,MEI,MAMASA,ARALLE,2024
3787,7603004,PUSKESMAS PANA',8,0,0,0,0,0,0,0,8,0,0,0,MEI,MAMASA,PANA,2024
3788,760300401,PUSTU MANIPI',0,0,0,0,0,0,0,0,0,0,0,0,MEI,MAMASA,PANA,2024
3802,7603015,PUSKESMAS RANTEBULAHAN TIMUR,1,0,0,0,0,0,0,0,1,0,0,0,MEI,MAMASA,RANTEBULAHAN TIMUR,2024
3818,7602030,PKM Bonehau Mesa Kada,1,0,0,0,0,0,0,0,1,0,0,0,MEI,MAMUJU,BONEHAU,2024
3828,760501002,PUSTU ULUMANDA,5,0,0,5,0,0,0,0,0,0,0,0,MEI,MAJENE,ULUMANDA,2024
3850,7603019,RSUD KONDO SAPATA,1,0,0,0,0,0,0,0,1,0,0,0,MEI,MAMASA,BALLA,2024
3864,7602012,PUSKESMAS TOPORE,16,0,0,0,0,0,0,2,11,3,0,0,MEI,MAMUJU,PAPALANG,2024
3878,760404703,PUSTU TAKATIDUNG,6,1,0,5,0,0,0,0,0,0,0,0,MEI,POLEWALI MANDAR,POLEWALI,2024
3894,7604034,PUSKESMAS BATUPANGA,6,0,0,1,0,0,0,0,5,0,0,0,MEI,POLEWALI MANDAR,LUYO,2024
3901,760403417,PUSTU BATUPANGA DAALA,0,0,0,0,0,0,0,0,0,0,0,0,MEI,POLEWALI MANDAR,LUYO,2024
3907,7604010,PUSKESMAS CAMPALAGIAN,6,0,0,2,1,0,0,0,3,0,0,0,MEI,POLEWALI MANDAR,CAMPALAGIAN,2024
3928,760301401,PUSTU TAWALIAN TIMUR,2,0,0,0,0,0,0,0,2,0,0,0,MEI,MAMASA,TAWALIAN,2024
3942,7601004,UPT PUSKESMAS PASANGKAYU 1,3,0,0,0,2,0,0,0,1,0,0,0,MEI,PASANGKAYU,PASANGKAYU,2024
3945,7601016,RSUD Kabupaten Pasangkayu,33,0,0,4,2,0,0,0,0,17,0,10,MEI,PASANGKAYU,PASANGKAYU,2024
3956,760100804,POSKESDES BAMBAKORO,0,0,0,0,0,0,0,0,0,0,0,0,MEI,PASANGKAYU,LARIANG,2024
3967,7604020,PUSKESMAS LIMBORO,6,0,0,0,0,0,2,0,4,0,0,0,MEI,POLEWALI MANDAR,LIMBORO,2024
3969,7601015,UPT PUSKESMAS DURIPOKU,2,0,0,0,0,0,0,0,2,0,0,0,MEI,PASANGKAYU,DURIPOKU,2024
3976,760403803,PUSTU PATAMPANUA,18,0,2,1,10,1,0,0,4,0,0,0,MEI,POLEWALI MANDAR,MATAKALI,2024
3985,760402807,PUSTU RUMPA,0,0,0,0,0,0,0,0,0,0,0,0,MEI,POLEWALI MANDAR,MAPILLI,2024
3996,7604029,PUSKESMAS WONOMULYO,5,0,0,1,0,0,0,0,2,2,0,0,MEI,POLEWALI MANDAR,WONOMULYO,2024
4032,7601001,UPT PUSKESMAS SARJO,14,0,0,4,0,0,1,0,9,0,0,0,MEI,PASANGKAYU,SARJO,2024
4072,7602020,Puskesmas Tampa Padang,11,0,0,3,0,0,0,2,6,0,0,0,MEI,MAMUJU,KALUKKU,2024
4079,7602022,Puskesmas Ranga- Ranga,1,0,0,1,0,0,0,0,0,0,0,0,MEI,MAMUJU,KALUKKU,2024
4104,7605011,PKM SENDANA II,8,0,0,1,0,0,2,0,4,1,0,0,MEI,MAJENE,TUBO SENDANA,2024
4105,760501108,"PRAKTEK MANDIRI BIDAN NURAENI, S.ST,",0,0,0,0,0,0,0,0,0,0,0,0,MEI,MAJENE,TUBO SENDANA,2024
4115,7603020,RUMAH SAKIT BANUA MAMASE,4,0,0,0,1,0,0,0,1,2,0,0,MEI,MAMASA,MAMASA,2024
4131,760202603,Poskesdes Kasambang,0,0,0,0,0,0,0,0,0,0,0,0,MEI,MAMUJU,TAPALANG,2024
4135,760202601,Pustu Taan,0,0,0,0,0,0,0,0,0,0,0,0,MEI,MAMUJU,TAPALANG,2024
4146,7602005,PUSKESMAS RANGAS,5,0,0,2,1,0,0,1,0,1,0,0,MEI,MAMUJU,SIMBORO,2024
4147,760200501,PUSKESDES SESE SELATAN,1,0,0,1,0,0,0,0,0,0,0,0,MEI,MAMUJU,SIMBORO,2024
4155,760200407,POSKESDES PATIDDI,0,0,0,0,0,0,0,0,0,0,0,0,MEI,MAMUJU,SIMBORO,2024
4160,760301305,PUSTU MASEWE,0,0,0,0,0,0,0,0,0,0,0,0,MEI,MAMASA,NOSU,2024
4167,760500518,PUSTU SIRINDU,0,0,0,0,0,0,0,0,0,0,0,0,MEI,MAJENE,PAMBOANG,2024
4206,7605002,PKBRS MAJENE,1,0,0,0,0,0,0,0,1,0,0,0,MEI,MAJENE,BANGGAE,2024
4214,7605007,PUSKESMAS TOTOLI,4,0,0,2,1,0,1,0,0,0,0,0,MEI,MAJENE,BANGGAE,2024
4245,760202501,Pustu Kalonding,0,0,0,0,0,0,0,0,0,0,0,0,MEI,MAMUJU,SAMPAGA,2024
4255,7605013,PUSKESMAS SENDANA 1,15,0,0,0,0,0,0,11,3,1,0,0,MEI,MAJENE,SENDANA,2024
4259,760501314,PUSTU TALLU BANUA,0,0,0,0,0,0,0,0,0,0,0,0,MEI,MAJENE,SENDANA,2024
4260,760501315,POSKESDES TULLU BULAN,0,0,0,0,0,0,0,0,0,0,0,0,MEI,MAJENE,SENDANA,2024
4264,760501307,PUSTU PUNDAU,2,0,0,1,1,0,0,0,0,0,0,0,MEI,MAJENE,SENDANA,2024
4278,760500806,PUSTU BAMBANGAN,1,0,0,1,0,0,0,0,0,0,0,0,MEI,MAJENE,MALUNDA,2024
4285,760500808,POSKESDES LOMBONG TIMUR,0,0,0,0,0,0,0,0,0,0,0,0,MEI,MAJENE,MALUNDA,2024
4289,7602019,Puskesmas Dungkait,1,0,0,1,0,0,0,0,0,0,0,0,MEI,MAMUJU,TAPALANG BARAT,2024
4304,760500303,Poskesdes Buttu Tande,0,0,0,0,0,0,0,0,0,0,0,0,MEI,MAJENE,BANGGAE TIMUR,2024
4318,760300101,Pustu Sendana,1,0,1,0,0,0,0,0,0,0,0,0,MEI,MAMASA,MAMBI,2024
4346,7603016,PKM BUNTU MALANGKA,4,0,1,0,3,0,0,0,0,0,0,0,MEI,MAMASA,BUNTUMALANGKA,2024
4353,760301603,PUSTU PENATANGAN,0,0,0,0,0,0,0,0,0,0,0,0,MEI,MAMASA,BUNTUMALANGKA,2024
4375,760600402,PKD KM 10,0,0,0,0,0,0,0,0,0,0,0,0,MEI,MAMUJU TENGAH,BUDONG-BUDONG,2024
4384,760600404,pustu barakkang,2,0,1,0,0,0,0,0,1,0,0,0,MEI,MAMUJU TENGAH,BUDONG-BUDONG,2024
4387,7604023,PUSKESMAS MATANGNGA,1,0,1,0,0,0,0,0,0,0,0,0,MEI,POLEWALI MANDAR,MATANGNGA,2024
4398,760100207,PUSTU BAMBAIRA,1,0,1,0,0,0,0,0,0,0,0,0,MEI,PASANGKAYU,BAMBAIRA,2024
4416,7606007,PUSKESMAS TOPOYO,1,0,0,0,0,0,0,0,0,1,0,0,MEI,MAMUJU TENGAH,TOPOYO,2024
4428,760600804,PUSTU TABOLANG,1,0,0,1,0,0,0,0,0,0,0,0,MEI,MAMUJU TENGAH,TOPOYO,2024
4434,760600801,PUSTU BAMBAMANURUNG,0,0,0,0,0,0,0,0,0,0,0,0,MEI,MAMUJU TENGAH,TOPOYO,2024
4443,760100313,Pustu Sawi,0,0,0,0,0,0,0,0,0,0,0,0,MEI,PASANGKAYU,BAMBALAMOTU,2024
4446,760100307,Poskesdes Hikma,0,0,0,0,0,0,0,0,0,0,0,0,MEI,PASANGKAYU,BAMBALAMOTU,2024
4453,760100302,Pustu Kalola,0,0,0,0,0,0,0,0,0,0,0,0,MEI,PASANGKAYU,BAMBALAMOTU,2024
4462,760600203,Poskesdes Tritunggal,0,0,0,0,0,0,0,0,0,0,0,0,MEI,MAMUJU TENGAH,PANGALE,2024
4464,760600106,Pustu Kuo,2,0,2,0,0,0,0,0,0,0,0,0,MEI,MAMUJU TENGAH,PANGALE,2024
4467,760600205,Poskesdes Lamba- lamba,0,0,0,0,0,0,0,0,0,0,0,0,MEI,MAMUJU TENGAH,PANGALE,2024
4468,760600204,Pustu Kombiling,5,0,0,3,0,0,0,0,2,0,0,0,MEI,MAMUJU TENGAH,PANGALE,2024
4473,760600504,PUSTU SULOBAJA,7,0,0,4,1,0,0,0,2,0,0,0,MEI,MAMUJU TENGAH,TOBADAK,2024
4477,760600501,PUSTU TOBADAK,0,0,0,0,0,0,0,0,0,0,0,0,MEI,MAMUJU TENGAH,TOBADAK,2024
4479,760600502,PUSTU POLONGAAN,2,0,0,2,0,0,0,0,0,0,0,0,MEI,MAMUJU TENGAH,TOBADAK,2024
4484,760600505,PUSTU BAMBADARU,1,0,0,1,0,0,0,0,0,0,0,0,MEI,MAMUJU TENGAH,TOBADAK,2024
4489,760600603,PUSTU RAWA MAKMUR,0,0,0,0,0,0,0,0,0,0,0,0,MEI,MAMUJU TENGAH,TOBADAK,2024
4493,760101404,Polindes Tabalia,0,0,0,0,0,0,0,0,0,0,0,0,MEI,PASANGKAYU,DAPURANG,2024
4518,7606010,Puskesmas lara,4,0,0,2,0,0,0,1,1,0,0,0,MEI,MAMUJU TENGAH,KAROSSA,2024
4531,760601002,pustu salubiro,0,0,0,0,0,0,0,0,0,0,0,0,MEI,MAMUJU TENGAH,KAROSSA,2024
4540,7601011,UPT PUSKESMAS BARAS 2,0,0,0,0,0,0,0,0,0,0,0,0,MEI,PASANGKAYU,BARAS,2024
4543,760101103,Pustu Towoni,2,0,0,0,0,0,0,0,2,0,0,0,MEI,PASANGKAYU,BARAS,2024
4551,760100704,POSKESDES PAJALELE,2,0,0,0,2,0,0,0,0,0,0,0,MEI,PASANGKAYU,TIKKE RAYA,2024
4552,7601007,UPT PUSKESMAS TIKKE,4,0,0,0,1,0,0,0,3,0,0,0,MEI,PASANGKAYU,TIKKE RAYA,2024
4559,760101201,Pustu Kumasari,0,0,0,0,0,0,0,0,0,0,0,0,MEI,PASANGKAYU,SARUDU,2024
4566,7604018,PUSKESMAS PAMBUSUANG,4,0,0,3,0,0,0,0,1,0,0,0,MEI,POLEWALI MANDAR,BALANIPA,2024
4588,760403303,Poskesdes Amola,4,0,0,0,0,3,0,0,1,0,0,0,MEI,POLEWALI MANDAR,BINUANG,2024
4592,760403705,Poskesdes Pulliwa,0,0,0,0,0,0,0,0,0,0,0,0,MEI,POLEWALI MANDAR,BULO,2024
4613,760202603,Poskesdes Kasambang,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,MAMUJU,TAPALANG,2024
4617,760202601,Pustu Taan,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,MAMUJU,TAPALANG,2024
4622,7602020,Puskesmas Tampa Padang,10,0,0,2,0,0,0,7,1,0,0,0,JUNI,MAMUJU,KALUKKU,2024
4629,7602022,Puskesmas Ranga- Ranga,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,MAMUJU,KALUKKU,2024
4649,7604021,PUSKESMAS TUTALLU,11,0,5,0,1,0,0,0,5,0,0,0,JUNI,POLEWALI MANDAR,ALLU,2024
4651,760402103,POSKESDES PAO - PAO,5,0,1,0,1,0,0,0,3,0,0,0,JUNI,POLEWALI MANDAR,ALLU,2024
4670,7603020,RUMAH SAKIT BANUA MAMASE,7,0,0,0,1,0,1,0,4,1,0,0,JUNI,MAMASA,MAMASA,2024
4680,7604018,PUSKESMAS PAMBUSUANG,27,0,0,0,2,0,3,0,20,2,0,0,JUNI,POLEWALI MANDAR,BALANIPA,2024
4692,760402208,POSKESDES TUBBI,26,0,13,0,13,0,0,0,0,0,0,0,JUNI,POLEWALI MANDAR,TUTAR,2024
4693,760402201,POSKESDES RATTE,10,0,5,0,5,0,0,0,0,0,0,0,JUNI,POLEWALI MANDAR,TUTAR,2024
4700,760402203,PUSTU BESOANGIN UTARA,10,0,0,4,6,0,0,0,0,0,0,0,JUNI,POLEWALI MANDAR,TUTAR,2024
4722,7602009,PUSKESMAS BAMBU,19,0,7,1,0,0,0,5,6,0,0,0,JUNI,MAMUJU,MAMUJU,2024
4729,760300608,PUSTU TABONE,4,0,1,0,0,0,0,0,3,0,0,0,JUNI,MAMASA,SUMARORONG,2024
4742,760301004,Pustu Kalama,1,0,1,0,0,0,0,0,0,0,0,0,JUNI,MAMASA,TABANG,2024
4747,7605002,PKBRS MAJENE,16,0,0,0,4,0,0,0,11,0,0,1,JUNI,MAJENE,BANGGAE,2024
4755,7605007,PUSKESMAS TOTOLI,1,0,0,0,0,0,0,0,1,0,0,0,JUNI,MAJENE,BANGGAE,2024
4783,7602005,PUSKESMAS RANGAS,35,2,0,1,3,3,19,2,3,2,0,0,JUNI,MAMUJU,SIMBORO,2024
4784,760200501,PUSKESDES SESE SELATAN,9,0,0,0,5,0,0,1,3,0,0,0,JUNI,MAMUJU,SIMBORO,2024
4792,760200407,POSKESDES PATIDDI,19,0,0,2,0,0,17,0,0,0,0,0,JUNI,MAMUJU,SIMBORO,2024
4799,760500303,Poskesdes Buttu Tande,4,0,0,0,0,0,0,0,4,0,0,0,JUNI,MAJENE,BANGGAE TIMUR,2024
4809,760500518,PUSTU SIRINDU,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,MAJENE,PAMBOANG,2024
4838,7602012,PUSKESMAS TOPORE,7,0,0,0,0,0,3,1,3,0,0,0,JUNI,MAMUJU,PAPALANG,2024
4849,760500806,PUSTU BAMBANGAN,3,0,0,0,0,0,1,0,2,0,0,0,JUNI,MAJENE,MALUNDA,2024
4856,760500808,POSKESDES LOMBONG TIMUR,1,0,0,0,0,1,0,0,0,0,0,0,JUNI,MAJENE,MALUNDA,2024
4863,760301305,PUSTU MASEWE,1,0,1,0,0,0,0,0,0,0,0,0,JUNI,MAMASA,NOSU,2024
4870,760202501,Pustu Kalonding,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,MAMUJU,SAMPAGA,2024
4880,7605013,PUSKESMAS SENDANA 1,26,0,1,4,7,0,1,0,8,5,0,0,JUNI,MAJENE,SENDANA,2024
4884,760501314,PUSTU TALLU BANUA,3,0,0,0,0,0,0,0,3,0,0,0,JUNI,MAJENE,SENDANA,2024
4885,760501315,POSKESDES TULLU BULAN,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,MAJENE,SENDANA,2024
4889,760501307,PUSTU PUNDAU,1,0,0,1,0,0,0,0,0,0,0,0,JUNI,MAJENE,SENDANA,2024
4922,7603016,PKM BUNTU MALANGKA,4,0,2,0,2,0,0,0,0,0,0,0,JUNI,MAMASA,BUNTUMALANGKA,2024
4929,760301603,PUSTU PENATANGAN,1,0,0,0,0,0,0,1,0,0,0,0,JUNI,MAMASA,BUNTUMALANGKA,2024
4940,760300101,Pustu Sendana,9,0,2,1,5,1,0,0,0,0,0,0,JUNI,MAMASA,MAMBI,2024
4958,7602019,Puskesmas Dungkait,4,0,0,0,0,0,1,0,3,0,0,0,JUNI,MAMUJU,TAPALANG BARAT,2024
4988,7604023,PUSKESMAS MATANGNGA,1,0,0,1,0,0,0,0,0,0,0,0,JUNI,POLEWALI MANDAR,MATANGNGA,2024
5013,760600402,PKD KM 10,1,0,0,0,0,0,0,0,1,0,0,0,JUNI,MAMUJU TENGAH,BUDONG-BUDONG,2024
5022,760600404,pustu barakkang,2,0,0,0,0,0,1,0,1,0,0,0,JUNI,MAMUJU TENGAH,BUDONG-BUDONG,2024
5027,760100207,PUSTU BAMBAIRA,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,PASANGKAYU,BAMBAIRA,2024
5035,760100313,Pustu Sawi,1,0,0,0,1,0,0,0,0,0,0,0,JUNI,PASANGKAYU,BAMBALAMOTU,2024
5038,760100307,Poskesdes Hikma,4,0,2,0,2,0,0,0,0,0,0,0,JUNI,PASANGKAYU,BAMBALAMOTU,2024
5045,760100302,Pustu Kalola,1,0,0,0,1,0,0,0,0,0,0,0,JUNI,PASANGKAYU,BAMBALAMOTU,2024
5051,7606007,PUSKESMAS TOPOYO,7,0,0,0,0,0,0,0,7,0,0,0,JUNI,MAMUJU TENGAH,TOPOYO,2024
5063,760600804,PUSTU TABOLANG,8,0,0,0,0,0,0,0,8,0,0,0,JUNI,MAMUJU TENGAH,TOPOYO,2024
5069,760600801,PUSTU BAMBAMANURUNG,3,0,0,0,0,0,2,0,1,0,0,0,JUNI,MAMUJU TENGAH,TOPOYO,2024
5083,760500604,Poskesdes Waigamo,2,0,0,2,0,0,0,0,0,0,0,0,JUNI,MAJENE,TAMMERODO SENDANA,2024
5100,7602030,PKM Bonehau Mesa Kada,4,0,0,0,0,0,0,0,4,0,0,0,JUNI,MAMUJU,BONEHAU,2024
5125,760501002,PUSTU ULUMANDA,2,0,0,2,0,0,0,0,0,0,0,0,JUNI,MAJENE,ULUMANDA,2024
5137,7605011,PKM SENDANA II,6,0,0,0,0,0,0,4,1,1,0,0,JUNI,MAJENE,TUBO SENDANA,2024
5138,760501108,"PRAKTEK MANDIRI BIDAN NURAENI, S.ST,",0,0,0,0,0,0,0,0,0,0,0,0,JUNI,MAJENE,TUBO SENDANA,2024
5145,760300202,POSKESDES UHAILANU,3,0,0,0,0,0,0,0,3,0,0,0,JUNI,MAMASA,ARALLE,2024
5155,7603019,RSUD KONDO SAPATA,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,MAMASA,BALLA,2024
5170,7603004,PUSKESMAS PANA',2,0,0,0,0,0,0,0,2,0,0,0,JUNI,MAMASA,PANA,2024
5171,760300401,PUSTU MANIPI',0,0,0,0,0,0,0,0,0,0,0,0,JUNI,MAMASA,PANA,2024
5185,7603015,PUSKESMAS RANTEBULAHAN TIMUR,1,0,0,0,0,0,0,0,1,0,0,0,JUNI,MAMASA,RANTEBULAHAN TIMUR,2024
5193,7604029,PUSKESMAS WONOMULYO,109,0,0,4,19,4,56,0,23,3,0,0,JUNI,POLEWALI MANDAR,WONOMULYO,2024
5229,7601001,UPT PUSKESMAS SARJO,10,1,0,4,0,0,0,0,5,0,0,0,JUNI,PASANGKAYU,SARJO,2024
5235,7604010,PUSKESMAS CAMPALAGIAN,13,0,0,0,2,0,0,0,9,2,0,0,JUNI,POLEWALI MANDAR,CAMPALAGIAN,2024
5284,760100704,POSKESDES PAJALELE,5,0,0,0,5,0,0,0,0,0,0,0,JUNI,PASANGKAYU,TIKKE RAYA,2024
5285,7601007,UPT PUSKESMAS TIKKE,9,0,0,1,1,0,0,0,7,0,0,0,JUNI,PASANGKAYU,TIKKE RAYA,2024
5292,760101201,Pustu Kumasari,4,0,0,2,1,0,0,0,1,0,0,0,JUNI,PASANGKAYU,SARUDU,2024
5309,760403705,Poskesdes Pulliwa,4,0,0,1,3,0,0,0,0,0,0,0,JUNI,POLEWALI MANDAR,BULO,2024
5330,760403303,Poskesdes Amola,9,0,0,0,0,2,0,0,7,0,0,0,JUNI,POLEWALI MANDAR,BINUANG,2024
5335,760402807,PUSTU RUMPA,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,POLEWALI MANDAR,MAPILLI,2024
5348,760403803,PUSTU PATAMPANUA,63,0,3,2,0,42,14,0,2,0,0,0,JUNI,POLEWALI MANDAR,MATAKALI,2024
5362,760100804,POSKESDES BAMBAKORO,1,0,0,0,1,0,0,0,0,0,0,0,JUNI,PASANGKAYU,LARIANG,2024
5364,7601015,UPT PUSKESMAS DURIPOKU,6,0,1,0,0,0,0,0,5,0,0,0,JUNI,PASANGKAYU,DURIPOKU,2024
5378,7604020,PUSKESMAS LIMBORO,19,0,0,1,4,0,2,0,10,2,0,0,JUNI,POLEWALI MANDAR,LIMBORO,2024
5389,7601004,UPT PUSKESMAS PASANGKAYU 1,5,0,1,0,0,0,0,0,4,0,0,0,JUNI,PASANGKAYU,PASANGKAYU,2024
5392,7601016,RSUD Kabupaten Pasangkayu,30,0,0,0,3,0,0,0,0,22,0,5,JUNI,PASANGKAYU,PASANGKAYU,2024
5400,760404703,PUSTU TAKATIDUNG,59,0,0,0,20,17,21,0,1,0,0,0,JUNI,POLEWALI MANDAR,POLEWALI,2024
5409,7604034,PUSKESMAS BATUPANGA,25,0,0,0,0,0,0,0,21,4,0,0,JUNI,POLEWALI MANDAR,LUYO,2024
5416,760403417,PUSTU BATUPANGA DAALA,1,0,0,1,0,0,0,0,0,0,0,0,JUNI,POLEWALI MANDAR,LUYO,2024
5422,760301401,PUSTU TAWALIAN TIMUR,3,0,2,0,0,0,0,0,1,0,0,0,JUNI,MAMASA,TAWALIAN,2024
5439,760600203,Poskesdes Tritunggal,3,0,1,0,0,0,0,0,2,0,0,0,JUNI,MAMUJU TENGAH,PANGALE,2024
5441,760600106,Pustu Kuo,2,0,0,0,0,0,0,0,2,0,0,0,JUNI,MAMUJU TENGAH,PANGALE,2024
5444,760600205,Poskesdes Lamba- lamba,1,0,0,1,0,0,0,0,0,0,0,0,JUNI,MAMUJU TENGAH,PANGALE,2024
5445,760600204,Pustu Kombiling,2,0,0,1,1,0,0,0,0,0,0,0,JUNI,MAMUJU TENGAH,PANGALE,2024
5450,760600504,PUSTU SULOBAJA,6,0,0,3,1,1,1,0,0,0,0,0,JUNI,MAMUJU TENGAH,TOBADAK,2024
5454,760600501,PUSTU TOBADAK,6,0,0,0,1,5,0,0,0,0,0,0,JUNI,MAMUJU TENGAH,TOBADAK,2024
5456,760600502,PUSTU POLONGAAN,7,0,0,1,5,0,0,0,1,0,0,0,JUNI,MAMUJU TENGAH,TOBADAK,2024
5461,760600505,PUSTU BAMBADARU,6,0,0,0,0,0,3,0,3,0,0,0,JUNI,MAMUJU TENGAH,TOBADAK,2024
5466,760600603,PUSTU RAWA MAKMUR,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,MAMUJU TENGAH,TOBADAK,2024
5470,760101404,Polindes Tabalia,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,PASANGKAYU,DAPURANG,2024
5494,7601011,UPT PUSKESMAS BARAS 2,11,0,0,0,0,0,0,0,11,0,0,0,JUNI,PASANGKAYU,BARAS,2024
5497,760101103,Pustu Towoni,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,PASANGKAYU,BARAS,2024
5506,7606010,Puskesmas lara,6,0,0,0,0,0,0,0,6,0,0,0,JUNI,MAMUJU TENGAH,KAROSSA,2024
5519,760601002,pustu salubiro,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,MAMUJU TENGAH,KAROSSA,2024
5528,7601011,UPT PUSKESMAS BARAS 2,6,0,4,0,0,0,0,0,2,0,0,0,JULI,PASANGKAYU,BARAS,2024
5531,760101103,Pustu Towoni,0,0,0,0,0,0,0,0,0,0,0,0,JULI,PASANGKAYU,BARAS,2024
5536,760403803,PUSTU PATAMPANUA,1,0,0,1,0,0,0,0,0,0,0,0,JULI,POLEWALI MANDAR,MATAKALI,2024
5545,760402807,PUSTU RUMPA,5,0,0,0,5,0,0,0,0,0,0,0,JULI,POLEWALI MANDAR,MAPILLI,2024
5556,7604034,PUSKESMAS BATUPANGA,3,0,0,3,0,0,0,0,0,0,0,0,JULI,POLEWALI MANDAR,LUYO,2024
5563,760403417,PUSTU BATUPANGA DAALA,0,0,0,0,0,0,0,0,0,0,0,0,JULI,POLEWALI MANDAR,LUYO,2024
5572,760404703,PUSTU TAKATIDUNG,7,2,0,4,0,1,0,0,0,0,0,0,JULI,POLEWALI MANDAR,POLEWALI,2024
5591,7601004,UPT PUSKESMAS PASANGKAYU 1,3,0,2,1,0,0,0,0,0,0,0,0,JULI,PASANGKAYU,PASANGKAYU,2024
5594,7601016,RSUD Kabupaten Pasangkayu,19,0,0,0,0,0,0,0,0,17,0,2,JULI,PASANGKAYU,PASANGKAYU,2024
5605,760100804,POSKESDES BAMBAKORO,0,0,0,0,0,0,0,0,0,0,0,0,JULI,PASANGKAYU,LARIANG,2024
5607,7601015,UPT PUSKESMAS DURIPOKU,2,0,0,1,0,0,0,0,1,0,0,0,JULI,PASANGKAYU,DURIPOKU,2024
5617,760600203,Poskesdes Tritunggal,0,0,0,0,0,0,0,0,0,0,0,0,JULI,MAMUJU TENGAH,PANGALE,2024
